web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Country,Place,Details
1702450979-14,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"17. Elafonissi Beach6.44.6/528 Reviewsbased on 15.6k reviewNo. 1 of Top Best Things to Do in CreteBeaches穿白衬衣的薄荷星About Pink Lake: Pink Lake English :Las coloradas Pink Lake is about 3 hours drive from Cancun. It is actually a salt drying field. The pink lake is pink because there are various red microbes in the lake. So the spectacular pink lake is formed. (The photo is almost no need to color the color is so pink) 🚃 Regarding how to get there: the above mentioned one-way takes at least 3 hours, because it will pass through a relatively remote road (the kind that can't see houses and people when you walk a few kilometers), And when you walk through these places [the mobile phone will have no signal! The mobile phone will have no signal! The mobile phone will have no signal! ] If there is any accident on the way to the car, the consequences are unimaginable. Based on the above 👆🏻, I really don't recommend driving by car. Personally feel that the safest way to go is to report to the local One day tour (day tour), the price is about 70-120 US knife. Why is it so far apart? Because it can be bargained, my price is 75 US knife/person, for your reference only. ⚠️ Let me talk about the precautions: because this is a private salt drying field, everyone must abide by relevant regulations: such as not allowed to enter the water, not allowed to fly drones, etc.Greece · ChaniaFree",https://my.trip.com/travel-guide/attraction/inachori/elafonissi-beach-18694577/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Elafonissi Beach,"Pink Beach is a very well-known beach in Greece. It has light pink fine sand, and the fine sand by the sea shows rounds of pink halo under the sunlight. The reason why the sand here is uniquely pink is because hundreds of millions of marine life debris in the sea were washed up on the beach. After long-term weathering, their pink shells were refined into tiny sand-like particles and spread on the beach. On the sandy beaches of Ritter and ELAFONISI. The color of the sea water here is also very dreamy, the color is from shallow to deep, and it is crystal clear. So this beach is very popular, there are many tourists who come to sunbathe, it is a good place for vacation."
1702450980-11,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:0020. Livraria Lello6.74.4/570 Reviewsbased on 17.8k reviewNo. 3 of Top Best Things to Do in Porto DistrictBuildings by Famous ArchitectsLibrariesPopular Spots浪遊漫里Many magic bookstores (Livraria Lello), walk into the inspiration scene of JK. Rowling's magic world. Historic colleagues, full of book atmosphere, also believe that it is the world's unique bookstore to earn the field fee (€5). Note that you can buy tickets online in advance or go to the QR online payment store. Small books. Books in Portuguese and English are on the shelves. That day is the key sales date for the little prince. So someone is selling the appearance of the little prince, and one of the interesting ones is the truck with the tracks. Fold a book and pile the car up. Full of fun #full of books #historical buildings #cultural industryPortugal · Porto",https://my.trip.com/travel-guide/attraction/porto/livraria-lello-22864601/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Livraria Lello,"Lello Bookstore is one of the oldest bookstores in Porto, Portugal. Its neo-Gothic façade and staircase were designed and built by architect Estevez. The top floor of the bookstore has food and wine, and books in Portuguese, English and French are everywhere. Since its opening in 1881, Lello Bookstore has attracted a large number of readers with its good design. There is a beautiful wooden staircase in the center of the bookstore, which leads to the roof. Readers can look up at the sky 360 degrees through the glass roof. The bookshelves around the stairs are filled with all kinds of good books, making the ""bookworms"" linger."
1702450989-12,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"19. Luís I Bridge7.04.6/5137 Reviewsbased on 25.2k reviewNo. 2 of Top Best Things to Do in Porto DistrictPopular SpotsBridgesA vida de viagemI really love Porto and I like to walk on the Louis I Bridge. This bridge is really special. The cars below, the iron above, and the stone are given to pedestrians walking next to the railway.Portugal · PortoFree",https://my.trip.com/travel-guide/attraction/porto/lus-i-bridge-99016/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Luís I Bridge,"The Louis I Bridge across the Douro River connects the urban area of Porto with the new city of Gaia on the south bank. It is not only a majestic iron bridge with ornamental value, but also a traffic artery connecting the north and north banks of the Douro River. Before arriving at the bridge, you will come to the lively riverside scenery of Porto, where the charming harbor begins. Work on the steel arch bridge, which was named after King Louis I at the time, started in 1881 and has a span of 172 meters. Today, after being renovated for modern transportation needs, the upper level of the Louis I Bridge has been paved with tram tracks, while the lower level allows cars to pass. If visitors want to enjoy the beauty of Porto on the Douro River, they can climb the bridge and have a panoramic view of its tranquil beauty. Accompanied by the sound of the metal resonance of the tram, the scene of the heavy traffic on the Louis I Bridge after more than a hundred years seems to have never changed."
1702450989-15,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,16. Panathenaic Stadium6.64.4/587 Reviewsbased on 7k reviewNo. 8 of Top Best Things to Do in AtticaHistorical ArchitecturesStadiumsPopular Spots小思文The Athens Stadium is a more important place to hold the sports games. The facilities of the entire stadium are very many. The sports competitions here are also very rich. The scale of the Athens Stadium is quite large. I like to come here to visit and play.Available TomorrowGreece · Central AthensFrom RM 277.79,https://my.trip.com/travel-guide/attraction/athens/panathenaic-stadium-96527/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Panathenaic Stadium,"Athens Arena, also known as Panathenaic Stadium, is located in the Pagrati district of central Athens, adjacent to the National Garden. This horseshoe-shaped all-marble venue has a considerable historical heritage. It was mainly used in ancient Greece to host the Panathenaic Games in honor of the goddess Athena until it was rebuilt in 1896 for the first modern Olympic Games. , has become one of the landmarks of Athens and even Greece. The predecessor of the historical arena can be traced back to the Pan-Athens Congress in 331 BC. The venue was very simple at first. It was not until the ancient Roman era that the marble auditorium was renovated. . In 2004, when the 28th Summer Olympics were held in Athens, the Athens Arena became the finish line of the marathon and the venue for the archery competition. Guided tours The walls at the entrance of the arena are inlaid with five-color rings symbolizing the Olympics, and a statue of Avinov is placed at the entrance. Don't forget to pick up the audio guide and guidebook at the ticket office. The arena still maintains its original appearance. The west side is the entrance for athletes and referees. The auditorium is arranged in a horseshoe shape, all made of white marble, and can accommodate 50,000 spectators. There is a limestone starting line at the east and west ends of the arena, with a total length of 192 meters. Passing through the stone-built athlete's entry corridor, you will enter the Olympic Arena. Visitors can run in the venue and experience the feeling of Olympic athletes; in addition, you can stand on the championship podium and take pictures as a souvenir. . There are also inscriptions recording the venues of the modern Olympic Games in the arena. In the atrium, there is the exhibition ""Memories of the Olympic Games"", which displays relevant historical materials and items related to the Olympic Games from 1896 to the present. You may wish to take a look. There are also cafes and souvenir shops in the Athens Arena, where you can take a break and take home the commemorative items from the hometown of the Olympic Games."
1702451000-13,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:3018. Moorish Castle7.04.5/582 Reviewsbased on 6.7k reviewNo. 6 of Top Best Things to Do in SintraHistorical SitesCastlesUNESCO World Heritage - Cultural SitesKaren晓喵Mauros Castle is the only Moorish-style castle in Europe built in the 17th century by the Moorites. Built in the 7th century, it looks a bit like a mini-Great Wall and is across the bank from the Pena Palace.Available TodayPortugal · SintraFrom RM 40.41",https://my.trip.com/travel-guide/attraction/santa-maria-e-sao-miguel/moorish-castle-18512369/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Moorish Castle,"The Moorish Castle is located on a hilltop in the parish of Santa Maria and San Michael in Sintra. It is a Moorish-style castle in Europe. It is across the bank from Pena Palace. It was listed as a Portuguese national monument in 1910 , has become a must-see tourist attraction in Sintra. The Moorish castle was built by the Moors in the 17th century. The middle part of the steps collapsed very early, despite this, people also say that the towering building is breathless, climbing the 300-meter-long city wall, you can have an unobstructed view of the surrounding scenery, and within the city wall, natural The view hides the collapsed house. The first impression of the Chinese who came to the castle for the first time was that the Moorish castle was like the Great Wall of China, with many twists and turns and many bunkers. The castle is located on the top of the Sintra Mountains, surrounded by walls hundreds of meters long, which have lost their use for military defense as early as the 15th and 16th centuries. After a difficult climb, visitors can reach the top of the castle, where the Portuguese flag stands tall. From the top of the castle, you can see the vast Atlantic Ocean and the small town of Sintra in the distance, and on a clear day, visitors can also see Ericeira and Mafra."
1702451000-16,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"15. Kamari beach6.74.5/5182 Reviewsbased on 7k reviewNo. 2 of Top Beaches in SantoriniBeachesD了个YThe famous black beach of Holy Island is located on the east side of Holy Island. It is a little far from the cliff town of the west. The black beach is as the name implies. It looks obviously not as good as the white beach. But it is less expensive. It is really a world. There are quite a lot of people on the beach. There are more countries in the country. I found that it is as far as Iceland. It is actually close to Macau. There are black beaches. It is not so scarce. Anyway, it is not bad to stroll around as a less conventional beach attraction. The hotel restaurant next to it is a special place to enjoy.Greece · SantoriniFree",https://my.trip.com/travel-guide/attraction/santorini/kamari-beach-95470/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Kamari beach,The black sand beach in Kamari Town is a long black sand beach formed by the continuous weathering of black sand and gravel deposited by the volcanic ash after the eruption of the volcanic island. It is a very popular holiday beach in the east of Santorini Island. There will be a lot of people.
1702451011-14,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0017. Lisbon Oceanarium7.14.5/584 Reviewsbased on 40.6k reviewNo. 11 of Top Best Things to Do in LisbonAquariumsM30***97Great choice for animals. I love it, with this beautiful description in English and in the story about the origin of the species. When you are diving, it is a great opportunity to show your children what the underwater world is like.Ready to Use ImmediatelyAvailable TodayPortugal · LisbonFrom RM 126.27",https://my.trip.com/travel-guide/attraction/lisbon/lisbon-oceanarium-13575344/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Lisbon Oceanarium,"The Lisbon Oceanarium is one of the largest marine life aquariums in Europe, with more than 15,000 species of marine life. The mascot of the aquarium is an otter named Vasco. Next to it is the Nautical Exhibition Hall, which displays hundreds of traditional sailboats from all over the world. Another nautical knowledge museum has various models, instruments, and audio-visual equipment, which can provide a detailed understanding of the ocean and the development of navigation technology in the past dynasties."
1702451011-17,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"14. National Archaeological Museum6.84.6/597 Reviewsbased on 8k reviewNo. 7 of Top Best Things to Do in AtticaMuseumsAnonymous UserReaders must go to important museums, otherwise how can they be called cultural people? The most unexpected thing is that many very old people are visiting, and some even take a wheelchair to see. The average quality of European citizens is really incomparable. I feel that we continue to rise and chase...Greece · Central Athens",https://my.trip.com/travel-guide/attraction/athens/national-archaeological-museum-78675/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,National Archaeological Museum,"The National Archaeological Museum is a very large and rich museum in Athens. There are many important cultural relics collected here, which are from different archaeological sites in Greece, ranging from prehistoric to late antiquity. The museum is located in the Exarhia district of Athens, with its entrance on PatissionAvenue, next to the historic building of the Athens Polytechnic. Museum Overview The exhibition area of the museum is mainly divided into two floors, with a total of 50 exhibition halls and a collection of nearly 20,000 documents. Most of the cultural relics reflect the content of Greek mythology. An effective way to gain a detailed understanding of ancient Greek art and culture. Usually it may take half a day to read all the content carefully, basically 1-2 hours to read."
1702451020-15,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0016. Arco da Rua Augusta7.14.5/5108 Reviewsbased on 5.9k reviewNo. 5 of Top Historical Sites in LisbonHistorical ArchitecturesStatues/SculpturesAnita Chou～～ Augusta Street - Portugal 🇵🇹 Lisbon Lisbon's most lively neighborhood, bustling city scenery, many local specialty restaurants! City attractions recommended by many tourists!Available TodayPortugal · LisbonFrom RM 17.68",https://my.trip.com/travel-guide/attraction/lisbon/arco-da-rua-augusta-98984/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Arco da Rua Augusta,"The Arc de Triomphe on Augusta Street is a classic stone building in Lisbon. Its previous design was a bell tower, but after more than a century of delay in the construction period, it finally evolved into a finely carved arch structure. The location of the Arc de Triomphe is the Comercio square in the city center. The square is surrounded by the municipal building on three sides. It used to be the seat of the Portuguese Royal Palace. Unfortunately, it was completely destroyed in the Lisbon earthquake in 1755, and this arch was also the earthquake. buildings left behind."
1702451020-18,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"13. Mykonos6.84.7/5161 ReviewsNo. 1 of Top Best Things to Do in MykonosMilitary SitesIslands/PeninsulasBeachestantangThe windmill is one of the famous attractions of Midao, but it is abnormally windy! The wind is as strong as the wind ball blowing on the 10th, and it is difficult to take pictures. It is very exaggerated! The nearby small Venice scenery is very beautiful.Greece · MykonosFree",https://my.trip.com/travel-guide/attraction/mykonos/mykonos-10547255/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Mykonos,"Known as the ""white gem of the Aegean Sea"", Mykonos is an island that maximizes elegance and sophistication. It has both the fashionable and charming temperament of a European metropolis, and the relaxed leisure of a windmill with blue sky and white houses in the Aegean Sea. , high-quality beaches and gentle slopes and cliffs are even more beautiful, and the nightlife around the clock is unimaginably wild. After docking at the port on the west side of the island, you will soon enter the complex and unpredictable town buildings of Mykonos like Zhuge Liang’s eight-array map. The army's fortifications, because of its small interior space and winding streets, were very annoying problems for the march of the invaders. As a landmark on the island, the five Kat Milli windmills are sure to make you feel childish. In windy Mykonos, the five large windmills used by farmers to grind grain are now out of service, making them one of the island's must-see tourist attractions. Now that you're here, don't be stingy with the camera's memory. Whether it's the wonderful light and shadow under the setting sun in the afternoon, or the warm yellow lights lit by the windmill after sunset, they are all intoxicating and excellent photography materials. . In addition, on the beach south of the windmill, there are three pelican stars worshipped by local residents as the god of luck to the island, including one Pedro II, who is enjoying his old age, and two energetic Pedro III. Both locals and tourists are fond of them, and there are many people who feed them."
1702451028-16,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:3015. Lisbon Cathedral7.14.6/5103 ReviewsNo. 9 of Top Best Things to Do in LisbonChurches and CathedralsPopular Spots盖勒敏丁大全The oldest Catholic church in Lisbon, located in the middle of the Alfama district of the old town, is behind the site of a Roman theatre, which is being excavated and repaired. It is also well preserved after the Lisbon earthquake! The stained glass inside the church is beautiful!Available TodayPortugal · LisbonFrom RM 5.30",https://my.trip.com/travel-guide/attraction/lisbon/lisbon-cathedral-10548723/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Lisbon Cathedral,"The Cathedral of Lisbon is the cathedral of the Roman Catholic Diocese of Lisbon. It is located in the Alfama (Alfama) area, an older urban area in Lisbon, which was once a prosperous area during the Moorish rule. The church has been tested and rebuilt many times by earthquakes, so it is a mix of architectural styles, including Romanesque, Gothic and Baroque. The predecessor of the church was a mosque. In 1147, the founding king of Portugal, D·AfonsoHenriques (Don·Alfonso), ordered the reconstruction after driving away the Moors and became the earlier church in Lisbon. This church is self-contained in architectural style, and it can be said that it combines different styles of various eras. The main altar of the church that can be seen now is a later Baroque style, but on the statues and stone pillars on the two wings of the gate, It still retains the exquisite ancient Roman architectural craftsmanship. Romanesque architecture with Gothic rose windows, Baroque gates, etc., are not inconsistent at all, very interesting, and worth admiring."
1702451029-19,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"12. Plaka7.14.5/5150 Reviewsbased on 16.5k reviewNo. 6 of Top Best Things to Do in AtticaFeatured NeighborhoodsfollowmetoeatandplayLike Monastiraki Flea Market, many tourist souvenirs are sold, but they feel more refined and advanced. One of the stores has hand-painted magnets, and there are leather sandals, hats, olive oil, loofah bags, pine bags, etc. Personally like the community of Plaka, and I am attracted by the colored cabin. I feel very comfortable in this community. 🚉M2 Line Acropoli Station or M1 Line M3 Line Monastiraki StationGreece · Central AthensFree",https://my.trip.com/travel-guide/attraction/athens/plaka-10532420/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Plaka,"Plaka is a historic part of Athens, where most of the streets are no longer open to cars, but become a pedestrian area for shopping and leisure. Plaka is now a place where restaurants, tourist souvenir shops and coffee shops gather, and it is also a must-see for people visiting Greece. There are many remnants of 19th-century streets and interlinked alleys in the Plaka district, which is located below the hill of the Acropolis. Close to Temple of Olympian Zeus, Acropolis Museum and Syntagma Square. The core area consists of Kydatheneon Street running east-west and Adrianou Street running north-south. Kydatheneon starts on Nikis Road just one block from Syntagma Square. Adrianou Street begins with the Monastiraki flea market. Although Plaka has undergone large-scale commercial changes, it is still a residential area, where tourists can experience the national customs of Greece and see the real living conditions of the locals. Here, in addition to restaurants where you can taste local specialties, there are cafes where you can sit down and rest for a while when you are tired from walking. Most Greeks like to sit in an open-air restaurant or coffee shop to eat, and you can follow their example and sit down and watch the people around you of all colors coming and going. In addition to food and shopping, Plaka is a street performer's paradise. There are little girls selling flowers, wandering singers, street photographers, sculptors who can engrave your Greek name on beans or rice for two euros, all kinds of people, all kinds of strange art forms, to satisfy your needs Visual enjoyment. In addition, Plaka at night is not to be missed. The bars here are very lively in the evening. It is recommended that if you have time to go to the bar for a drink at night, experience the nightlife here."
1702451038-20,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"11. Temple of Olympian Zeus7.14.6/5209 Reviewsbased on 4.6k reviewNo. 5 of Top Best Things to Do in AtticaBuildings by Famous ArchitectsPopular SpotsHistorical SitessculptorThe Temple of Olympia Zeus is a formerly huge temple in the heart of Athens, the Greek capital. Construction began during the reign of the tyrant of Athens in the 6th century BC, who had envisioned the construction of the world's greatest temple in ancient times, but it was not completed until about 638 years after the Roman emperor Hadrian in the 2nd century AD. During the Roman period, the temple consisted of 104 giant pillars, known as the largest temple in Greece and one of the largest cult statues in the ancient world. The temple’s glory was short-lived and abandoned about a century after the castle was built. In the centuries since the fall of the Roman Empire, construction materials were extensively excavated for construction projects elsewhere in the city. Nevertheless, a large portion of the temple is preserved today, especially the sixteen of the original giant pillars, and remains part of a very important archaeological site in Greece.Available TodayGreece · Central AthensFrom RM 51.28",https://my.trip.com/travel-guide/attraction/athens/temple-of-olympian-zeus-89076/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Temple of Olympian Zeus,"The Temple of Zeus is located in the village of Olympia. It was built to worship Zeus and is one of the temples of ancient Greece. The Temple of Zeus was once famous for its ivory and gold statues, but today it is impossible to see the real thing. The Temple of Zeus was built in 470 BC and completed in 456 BC. It was designed by the architect Libon, and the statue of Zeus was in charge of the sculptor Pheidias. In 86 BC, the Roman commander Sulla captured Athens, destroyed the unfinished buildings, removed some of the stone pillars and other building materials, and transported them to Rome. They can still be seen today on the ruins of the Roman Forum in the center of Rome. The base of the Temple of Zeus is 64x28 meters, with 6 columns on the broad side and 13 columns on the long side. The surface of the temple is covered with stucco limestone, and the top of the temple is built of marble. The stone statues in front of and behind the temple are all made of marble from the island of Paros. The many statues on the gabled eaves on the west side of the temple are full of Athenian style. Legend has it that the Temple of Zeus once housed a statue of Zeus. According to historical records, the statue is 12 meters high, has an olive crown made of gold, sits on a magnificent throne made of fir wood, and is decorated with gold, ivory, ebony and various precious stones. On the right hand of Zeus is a small crowned statue, which is also made of gold and ivory. It holds a scepter made of gold in its right hand, and an eagle beside it. Today, the legendary statue and shrine no longer exist, only a few mutilated pillars and beams remain."
1702451039-17,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0014. Quinta da Regaleira7.24.5/574 Reviewsbased on 13.9k reviewNo. 2 of Top Best Things to Do in Sao MartinhoPalacesCastlesmushroom055One of the most beautiful attractions in Sintra. Do not miss this neo-gothic mansion with the iconic initiation well. There are a few passages at the bottom of the initiation well for you to explore.Available TomorrowPortugal · SintraFrom RM 1,794.31",https://my.trip.com/travel-guide/attraction/sao-martinho/quinta-da-regaleira-18695828/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Quinta da Regaleira,"Located near the historic center of Sintra in Portugal, the Regaleira Estate is a UNESCO World Heritage Site as part of the Sintra Cultural Landscape and is one of Sintra's main tourist attractions. The Regaleira estate includes the romantic Regaleira Palace, the Regaleira Chapel, and a sumptuous park with lakes, caves, wells, benches, fountains and a wide variety of exquisite buildings. The estate is also known as the ""Millionaire Monteiro's Palace,"" after the nickname of the first owner. There is a small curved city wall in the middle of the manor. There are many sacred objects carved on the city wall. When you walk into the city wall, you will see a dry well with a depth of 27 meters when you pass through a cave that is more than ten meters long. The exit at the end of the cave is just right. In the middle of the well, a spiral staircase surrounds the well, with 9 spiral layers, symbolizing the 9 cycles of heaven, hell and purgatory described by Dante. Along the spiral staircase, you can walk from the bottom of the well to the wellhead. Outside the wellhead is a garden, a world of flowers."
1702451050-18,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"13. Santa Justa Lift7.24.5/5119 Reviewsbased on 10.1k reviewNo. 4 of Top Night Attractions in LisbonObservation DecksPopular Spotschinadesk1Lisbon's San Husta lift is vertically lifted, 45 meters high, neo-Gothic decoration. Visitors can overlook the city street view and become a tourist landscape. We caught up with the maintenance when we went, it was not open, but the lift itself is a scenic line. There are several other lifts in Lisbon.Portugal · Lisbon",https://my.trip.com/travel-guide/attraction/lisbon/santa-justa-lift-10548725/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Santa Justa Lift,"The Santa Justa Lift, also known as the Elevador do Carmo, is the only straight-up lift in Lisbon open to the public. Opened to the public on July 10, 1902, it is a great place to enjoy the streetscape of Lisbon. The lift is located on the commercial pedestrian street on the east side of Carmo Abbey, connecting the higher Piazza Carmo (Largodo Carmo) with the lower street in Baixa Pombalina. You can enjoy the beautiful scenery here, the restaurant on the observation deck also offers delicious dishes, and it is also suitable for a casual coffee in the afternoon. The elevator designer Raoul Mesnier du Ponsard is also very famous, he was a student of Alexandre Gustave Eiffe (the designer of the Eiffel Tower). The lift was converted from steam power to electricity in 1907, and was named a National Historic Site in 2002."
1702451050-21,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"10. Red beach7.24.4/5201 Reviewsbased on 6.4k reviewNo. 1 of Top Beaches in SantoriniBeaches非你不渴The Red Beach is a must-check attraction to reach Santorini, because whether it is a leisure self-service tour or a group tour, the bus must pass here in the day of driving out. It is generally taken on the mountain and will not go down to the beach.Greece · SantoriniFree",https://my.trip.com/travel-guide/attraction/santorini/red-beach-95469/?locale=en-MY&curr=MYR,1,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/1.html/?locale=en-MY&curr=MYR,Portugal,Red beach,"The Red Sand Beach is a beautifully secluded beach with stunning views and secluded beaches by Acrotiri at the southern tip of Santorini. There are large expanses of red bare rock here. The rock is rich in iron, so it presents a fascinating red color, which is even more magical and dazzling under the sunlight. During peak tourist season, the beach is always full of deck chairs, where hot blondes sunbathe and rent a deck chair for around 7 euros."
1702451060-19,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:3012. Sintra National Palace7.34.5/596 Reviewsbased on 5.2k reviewNo. 1 of Top Best Things to Do in Sao MartinhoPalacesHistorical ArchitecturesUNESCO World Heritage - Cultural Sites吴新彝The residence of Portuguese Royal family, said to the sole survivor of Royal Palace of Middle AgesAvailable TodayPortugal · SintraFrom RM 50.51",https://my.trip.com/travel-guide/attraction/sao-martinho/sintra-national-palace-20904498/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/portugal-100106/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Portugal,Sintra National Palace,"The Royal Palace of Sintra is located in Sintra, near Lisbon, Portugal. It was built by John I and was not completed until the reign of Manuel I in the 16th century. It is Portugal's well-preserved medieval royal palace and was more or less continuously inhabited by the royal family from the early 15th century to the late 19th century. The palace combines Moorish and Visigothic architectural styles, and its large chimney is particularly eye-catching. The two tall white chimneys are very similar to horns, so they are also called ""Horn Palace"". The Royal Palace was the king's summer palace until the Portuguese republic was established. There are many characteristic rooms in the palace, among which the large Swan Hall is beautifully decorated, and 27 swans in different poses are depicted on the ceiling. There is also the Mermaid Room decorated with tiles, the China Room with the collection of Chinese ivory towers, and the Badge Room decorated with beautiful tile murals and aristocratic badges. As part of the cultural landscape of Sintra, it is listed as a World Heritage Site by UNESCO."
1702451060-22,https://my.trip.com/travel-guide/attraction/greece-100036/tourist-attractions/?locale=en-MY&curr=MYR,"10. Temple of Olympian Zeus7.14.6/5209 Reviewsbased on 4.6k reviewNo. 5 of Top Best Things to Do in AtticaBuildings by Famous ArchitectsPopular SpotsHistorical SitessculptorThe Temple of Olympia Zeus is a formerly huge temple in the heart of Athens, the Greek capital. Construction began during the reign of the tyrant of Athens in the 6th century BC, who had envisioned the construction of the world's greatest temple in ancient times, but it was not completed until about 638 years after the Roman emperor Hadrian in the 2nd century AD. During the Roman period, the temple consisted of 104 giant pillars, known as the largest temple in Greece and one of the largest cult statues in the ancient world. The temple’s glory was short-lived and abandoned about a century after the castle was built. In the centuries since the fall of the Roman Empire, construction materials were extensively excavated for construction projects elsewhere in the city. Nevertheless, a large portion of the temple is preserved today, especially the sixteen of the original giant pillars, and remains part of a very important archaeological site in Greece.Available TodayGreece · Central AthensFrom RM 51.28",https://my.trip.com/travel-guide/attraction/athens/temple-of-olympian-zeus-89076/,,,Portugal,Temple of Olympian Zeus,"The Temple of Zeus is located in the village of Olympia. It was built to worship Zeus and is one of the temples of ancient Greece. The Temple of Zeus was once famous for its ivory and gold statues, but today it is impossible to see the real thing. The Temple of Zeus was built in 470 BC and completed in 456 BC. It was designed by the architect Libon, and the statue of Zeus was in charge of the sculptor Pheidias. In 86 BC, the Roman commander Sulla captured Athens, destroyed the unfinished buildings, removed some of the stone pillars and other building materials, and transported them to Rome. They can still be seen today on the ruins of the Roman Forum in the center of Rome. The base of the Temple of Zeus is 64x28 meters, with 6 columns on the broad side and 13 columns on the long side. The surface of the temple is covered with stucco limestone, and the top of the temple is built of marble. The stone statues in front of and behind the temple are all made of marble from the island of Paros. The many statues on the gabled eaves on the west side of the temple are full of Athenian style. Legend has it that the Temple of Zeus once housed a statue of Zeus. According to historical records, the statue is 12 meters high, has an olive crown made of gold, sits on a magnificent throne made of fir wood, and is decorated with gold, ivory, ebony and various precious stones. On the right hand of Zeus is a small crowned statue, which is also made of gold and ivory. It holds a scepter made of gold in its right hand, and an eagle beside it. Today, the legendary statue and shrine no longer exist, only a few mutilated pillars and beams remain."
